scheme,trial,signature_size_bytes,online_latency_ms,offline_latency_ms,verification_ms,attempts,communication_rounds,data_kb,throughput_sig_s,accepted
"Threshold Falcon (3,5)",1248,649,10.607236586658352,44.12401197353929,1.4073213394589001,1,6,31.5,94.27526121721347,1
"Threshold Falcon (3,5)",1249,664,9.869279145482432,53.13809757932064,1.3777178563197996,1,6,31.5,101.32452282067028,1
"Threshold Falcon (3,5)",1250,677,10.064904562657643,52.977029634487224,0.9860907416160736,1,6,31.5,99.35513981028247,1
"Threshold Falcon (3,5)",1251,641,7.9736717197932325,52.51489028381093,0.880742014679019,1,6,31.5,125.41273771249907,1
"Threshold Falcon (3,5)",1252,660,10.319222483561497,52.28756783316027,1.24758741391169,1,6,31.5,96.90652581558332,1
"Threshold Falcon (3,5)",1253,641,10.956517564195051,48.24923968929251,1.4172842381471582,1,6,31.5,91.26987604783415,1
"Threshold Falcon (3,5)",1254,650,9.971264591599063,55.863295407768746,1.0551769976289864,1,6,31.5,100.28818218729396,1
"Threshold Falcon (3,5)",1255,659,20.195980476394638,50.90385419901881,1.4979284831906747,2,6,31.5,49.51480326339268,1
"Threshold Falcon (3,5)",1256,668,30.287704135726493,49.07419496172739,1.3085020548917141,3,6,31.5,33.0166986417577,1
"Threshold Falcon (3,5)",1257,662,11.027889101862339,44.204388028198316,1.3561424916731382,1,6,31.5,90.67918536024493,1
"Threshold Falcon (3,5)",1258,672,18.143008640935705,59.07380332049976,1.1156990250154388,2,6,31.5,55.117649987980506,1
"Threshold Falcon (3,5)",1259,683,10.186127647697518,42.29257750327679,1.3520650071747802,1,6,31.5,98.1727339953413,1
"Threshold Falcon (3,5)",1260,662,10.802153626142118,57.428900032337296,1.7315006002773854,1,6,31.5,92.57413240077572,1
"Threshold Falcon (3,5)",1261,650,11.125779222292383,45.95230855872632,0.9536301447926667,1,6,31.5,89.88134493953741,1
"Threshold Falcon (3,5)",1262,656,10.538024369927099,58.398222954587354,1.2826186845078555,1,6,31.5,94.89444746908646,1
"Threshold Falcon (3,5)",1263,665,10.72911477536409,47.763127893865374,1.2558665079247615,1,6,31.5,93.20433427519795,1
"Threshold Falcon (3,5)",1264,673,11.412310023467409,58.646366711969456,1.0935544634548733,1,6,31.5,87.6246787848977,1
"Threshold Falcon (3,5)",1265,669,7.950003472622222,51.18374254478556,1.3060006291766741,1,6,31.5,125.78610857765587,1
"Threshold Falcon (3,5)",1266,652,23.760283420593858,55.907748366206555,1.299714800681909,2,6,31.5,42.087040053287645,1
"Threshold Falcon (3,5)",1267,671,12.769468978579106,37.288506311579354,1.3269203160508678,1,6,31.5,78.31179210956294,1
"Threshold Falcon (3,5)",1268,659,9.862669983902405,41.74864525387654,1.2945412300188444,1,6,31.5,101.3924222986447,1
"Threshold Falcon (3,5)",1269,677,9.221963944472554,64.13841490138077,1.5593221989011112,1,6,31.5,108.4367718222731,1
"Threshold Falcon (3,5)",1270,682,9.689371377272506,50.99666024502157,1.3960180517149856,1,6,31.5,103.20586971675074,1
"Threshold Falcon (3,5)",1271,668,20.427270780221875,55.79218372491682,1.617896428097617,2,6,31.5,48.95416576982088,1
"Threshold Falcon (3,5)",1272,666,13.054005482908071,46.58768640504809,1.2354378373868844,1,6,31.5,76.6048398944925,1
"Threshold Falcon (3,5)",1273,660,12.077494521666116,44.06465270571266,1.6247798935008158,1,6,31.5,82.79862998124945,1
"Threshold Falcon (3,5)",1274,678,12.98404757832903,44.81872930832165,1.6808075839853298,1,6,31.5,77.01758592359488,1
"Threshold Falcon (3,5)",1275,646,21.476823039371677,61.260415836212,1.4438884607969074,2,6,31.5,46.561821465250375,1
"Threshold Falcon (3,5)",1276,688,13.665430786090882,55.598327230964536,1.2861083320163162,1,6,31.5,73.17734915593239,1
"Threshold Falcon (3,5)",1277,672,24.540718458553407,54.56421518262705,1.1235241321035685,3,6,31.5,40.74860325254498,1
"Threshold Falcon (3,5)",1278,681,18.279442552339148,50.166240879545356,1.3265245506487806,2,6,31.5,54.70626345068898,1
"Threshold Falcon (3,5)",1279,659,10.873377691978474,49.52935091858082,1.6701281271531876,1,6,31.5,91.96774252932661,1
"Threshold Falcon (3,5)",1280,663,10.567715328732564,57.27032463832602,1.4725882009719524,1,6,31.5,94.62783287520054,1
"Threshold Falcon (3,5)",1281,666,35.08155346768185,55.38002058915223,1.5061668067060112,4,6,31.5,28.50500907610118,1
"Threshold Falcon (3,5)",1282,666,8.810744101637134,63.68802483415804,1.4343603485539382,1,6,31.5,113.49779183964597,1
"Threshold Falcon (3,5)",1283,686,9.204865770576944,39.9034474332928,1.4313413812313676,1,6,31.5,108.63819472484516,1
"Threshold Falcon (3,5)",1284,670,11.122502591507379,65.85059889312475,1.2410653155755915,1,6,31.5,89.9078235111901,1
"Threshold Falcon (3,5)",1285,675,20.41235986356354,40.83575712814623,1.1873588244418822,2,6,31.5,48.989926039125905,1
"Threshold Falcon (3,5)",1286,675,7.960560008064898,60.18609113596077,1.500843922390601,1,6,31.5,125.6193030373357,1
"Threshold Falcon (3,5)",1287,654,9.196149161043374,50.45975802080199,1.3041003080186717,1,6,31.5,108.7411679049519,1
"Threshold Falcon (3,5)",1288,663,10.286556277289526,36.351520375470756,1.4874539704839926,1,6,31.5,97.21426423416183,1
"Threshold Falcon (3,5)",1289,676,8.87004005624187,66.58698711476262,1.2623934327422461,1,6,31.5,112.739062468641,1
"Threshold Falcon (3,5)",1290,682,20.797588554799933,42.57884828387226,0.9934886093005038,2,6,31.5,48.08249751479997,1
"Threshold Falcon (3,5)",1291,687,48.69469753628981,54.297359165462275,1.3431871762031773,5,6,31.5,20.536116879147844,1
"Threshold Falcon (3,5)",1292,669,10.371873819003172,51.150648298793655,1.095930357418184,1,6,31.5,96.41459368391244,1
"Threshold Falcon (3,5)",1293,659,11.223347765610066,57.725124484943265,1.6558200369857758,1,6,31.5,89.09997452490443,1
"Threshold Falcon (3,5)",1294,673,17.554033192480123,41.01908442955417,1.3039750692461218,2,6,31.5,56.96696531418117,1
"Threshold Falcon (3,5)",1295,671,46.46232328503153,48.84214873502685,1.3679934145249806,4,6,31.5,21.522815246782194,1
"Threshold Falcon (3,5)",1296,644,10.327826512131725,48.47585751868336,1.302460275687905,1,6,31.5,96.82579377425986,1
"Threshold Falcon (3,5)",1297,669,10.702454762346795,54.013526957058424,1.2674518983110603,1,6,31.5,93.43650799797669,1
"Threshold Falcon (3,5)",1298,652,31.96578917551347,50.984076860317835,1.5594213469396598,3,6,31.5,31.28344476369202,1
"Threshold Falcon (3,5)",1299,655,11.056577907583426,51.576544410280576,1.5300973899535237,1,6,31.5,90.44389759277375,1
"Threshold Falcon (3,5)",1300,662,9.34817153864825,43.517568143489825,1.6972102002075786,1,6,31.5,106.97279097475787,1
"Threshold Falcon (3,5)",1301,672,9.084180361325313,54.21373994096571,1.231317418841191,1,6,31.5,110.08147793469257,1
"Threshold Falcon (3,5)",1302,669,22.962334079799653,57.90346284647952,1.5185451409292166,2,6,31.5,43.54957978247153,1
"Threshold Falcon (3,5)",1303,683,31.77292734732849,61.71320877883718,1.5245149870697177,3,6,31.5,31.473335430141955,1
"Threshold Falcon (3,5)",1304,663,11.434918355453238,52.025586242699895,1.5797154008322312,1,6,31.5,87.45143331286721,1
"Threshold Falcon (3,5)",1305,659,26.562225597084296,44.048244603260095,1.175012406198063,3,6,31.5,37.64744773908436,1
"Threshold Falcon (3,5)",1306,678,8.982724161050593,52.70205993088475,1.390572608115334,1,6,31.5,111.32480326358402,1
"Threshold Falcon (3,5)",1307,659,9.510859736492213,52.1419592408497,1.4202804510373745,1,6,31.5,105.14296579972687,1
"Threshold Falcon (3,5)",1308,647,9.574381449029337,47.95889499498125,1.6427476466805448,1,6,31.5,104.44538953494288,1
"Threshold Falcon (3,5)",1309,662,23.28824670499734,60.166910815389265,1.053833331295271,2,6,31.5,42.940115358079474,1
"Threshold Falcon (3,5)",1310,691,9.965900471793496,59.897305956519595,1.3341218674966064,1,6,31.5,100.34216203847325,1
"Threshold Falcon (3,5)",1311,666,13.128997023736709,55.204858623804654,1.4844201729959035,1,6,31.5,76.16728057688181,1
"Threshold Falcon (3,5)",1312,656,19.97381414588192,42.19793273070765,1.189152697676297,2,6,31.5,50.06555046003439,1
"Threshold Falcon (3,5)",1313,657,34.326722619809956,49.10928140132006,1.0580517504470495,3,6,31.5,29.131822780625722,1
"Threshold Falcon (3,5)",1314,672,8.696956714823367,62.684431467819365,1.4499082205108849,1,6,31.5,114.98275003433885,1
"Threshold Falcon (3,5)",1315,670,34.71616249756897,55.37141751908188,1.352836098781097,3,6,31.5,28.80502705533844,1
"Threshold Falcon (3,5)",1316,662,10.280519646802281,54.24441407873208,1.385927109675802,1,6,31.5,97.27134759292508,1
"Threshold Falcon (3,5)",1317,674,10.730796593560072,39.81766220163879,1.6146195094375937,1,6,31.5,93.189726529728,1
"Threshold Falcon (3,5)",1318,645,10.700813034696726,55.32587634174311,1.2592617984774357,1,6,31.5,93.4508431048708,1
"Threshold Falcon (3,5)",1319,672,14.36066000240792,51.23539428916634,1.3071117857697694,1,6,31.5,69.6346825168429,1
"Threshold Falcon (3,5)",1320,691,12.214923841802158,51.64505283049659,1.4011424468373037,1,6,31.5,81.86706793682822,1
"Threshold Falcon (3,5)",1321,663,10.251623215357808,49.24712075491409,1.6527056901347623,1,6,31.5,97.54552805861168,1
"Threshold Falcon (3,5)",1322,657,11.774724978429177,55.1531849310097,1.4484423144525926,1,6,31.5,84.92767362566512,1
"Threshold Falcon (3,5)",1323,689,9.468265219517829,48.8312902482098,1.7365649317013374,1,6,31.5,105.61596837598145,1
"Threshold Falcon (3,5)",1324,675,20.277732997828064,49.16011725203749,1.158119893544167,2,6,31.5,49.31517739715329,1
"Threshold Falcon (3,5)",1325,668,10.11608399770019,50.13286646757011,1.343249580668638,1,6,31.5,98.85248088364449,1
"Threshold Falcon (3,5)",1326,668,11.404713138292234,38.489416893796644,1.8842664509599052,1,6,31.5,87.68304716428335,1
"Threshold Falcon (3,5)",1327,691,11.720526928493003,56.539067842074196,1.2906381013585628,1,6,31.5,85.32039609660941,1
"Threshold Falcon (3,5)",1328,665,11.059656435077768,42.433069853008064,1.2505681504559163,1,6,31.5,90.4187219440482,1
"Threshold Falcon (3,5)",1329,661,10.21117591555219,33.23198621319439,1.595542590350068,1,6,31.5,97.93191384323761,1
"Threshold Falcon (3,5)",1330,648,10.995386294806185,54.37658415598357,1.1664625452963235,1,6,31.5,90.94723670348564,1
"Threshold Falcon (3,5)",1331,660,9.893315819184552,56.44631873636346,0.9566361280250923,1,6,31.5,101.07834605470262,1
"Threshold Falcon (3,5)",1332,662,11.248235277873222,48.44389477907491,1.4810309302579763,1,6,31.5,88.90283455993611,1
"Threshold Falcon (3,5)",1333,676,10.559888835196482,50.49521237634177,1.099622395339193,1,6,31.5,94.6979665796258,1
"Threshold Falcon (3,5)",1334,648,10.32676419082654,37.32242527298965,1.179653030707913,1,6,31.5,96.83575430998211,1
"Threshold Falcon (3,5)",1335,662,10.461476150015839,54.24499067923979,1.5969405928504465,1,6,31.5,95.58880464479059,1
"Threshold Falcon (3,5)",1336,687,13.659762970478305,53.84740912380227,1.2655351241634287,1,6,31.5,73.20771247357774,1
"Threshold Falcon (3,5)",1337,667,11.381900457435957,51.8056942947019,1.2877891146724927,1,6,31.5,87.8587898163075,1
"Threshold Falcon (3,5)",1338,674,19.951503226520813,49.6258739583697,1.4073122837470204,2,6,31.5,50.12153664044402,1
"Threshold Falcon (3,5)",1339,681,8.83927068079003,56.173829339986696,1.2439916585163708,1,6,31.5,113.13150554075155,1
"Threshold Falcon (3,5)",1340,651,10.829877141948252,56.16243375513227,1.1328704359059762,1,6,31.5,92.33715091066158,1
"Threshold Falcon (3,5)",1341,650,21.79375734621621,53.87693657194926,1.2541488444114812,2,6,31.5,45.88469918766064,1
"Threshold Falcon (3,5)",1342,642,34.51502367606024,57.371535921222815,1.2302796089780819,3,6,31.5,28.97289045447198,1
"Threshold Falcon (3,5)",1343,673,9.786556905355312,54.60931841646492,1.090013030251207,1,6,31.5,102.18098251212221,1
"Threshold Falcon (3,5)",1344,672,11.28629895073598,50.39208052444015,1.2874690931749562,1,6,31.5,88.60300479058195,1
"Threshold Falcon (3,5)",1345,661,10.531537665232582,54.966988197222356,1.407886515942843,1,6,31.5,94.95289593857382,1
"Threshold Falcon (3,5)",1346,681,11.988933670645986,45.00616302352748,1.1400576595700647,1,6,31.5,83.41025377831772,1
"Threshold Falcon (3,5)",1347,665,21.63939791682249,46.40399354946232,1.5489778384643922,2,6,31.5,46.21200662993488,1
"Threshold Falcon (3,5)",1348,666,11.471672900006569,57.3809702465814,1.1291188102080485,1,6,31.5,87.17124422188044,1
"Threshold Falcon (3,5)",1349,681,19.45453300355623,46.917863794259226,1.2361993890547223,2,6,31.5,51.40190205630755,1
"Threshold Falcon (3,5)",1350,662,28.218867899315818,29.914900033640414,1.7474657998401104,3,6,31.5,35.43728272756986,1
"Threshold Falcon (3,5)",1351,649,21.627459169596587,57.68647187579224,1.0642837126716995,2,6,31.5,46.23751649041503,1
"Threshold Falcon (3,5)",1352,649,24.236802195404174,56.41184370239364,1.289066626445653,2,6,31.5,41.25956848340421,1
"Threshold Falcon (3,5)",1353,662,23.11952659828134,43.87092089609255,1.4578164792222148,2,6,31.5,43.25348080761905,1
"Threshold Falcon (3,5)",1354,646,22.783516614495905,51.6115838740344,1.0061329719271899,2,6,31.5,43.89138063804227,1
"Threshold Falcon (3,5)",1355,669,9.432600344948264,63.79892153251693,1.7346533741257497,1,6,31.5,106.01530473360522,1
"Threshold Falcon (3,5)",1356,653,18.051834832981207,51.1201035016546,1.7069350621497432,2,6,31.5,55.39603088839324,1
"Threshold Falcon (3,5)",1357,673,24.1759538456725,48.596737341740294,1.3295234093902062,2,6,31.5,41.36341450614575,1
"Threshold Falcon (3,5)",1358,671,21.514380531512,60.24308111590497,1.337952298743049,2,6,31.5,46.48053884402134,1
"Threshold Falcon (3,5)",1359,654,8.30672296909279,61.92225840989137,1.2736827404120863,1,6,31.5,120.38441678153303,1
"Threshold Falcon (3,5)",1360,669,9.225972965738896,52.953583353527186,1.3392747658565578,1,6,31.5,108.38965209561627,1
"Threshold Falcon (3,5)",1361,672,21.14909050749728,57.83334144573619,1.1477678802248377,2,6,31.5,47.2833571564462,1
"Threshold Falcon (3,5)",1362,672,10.554684931474714,50.427400575567354,1.4080164994378042,1,6,31.5,94.74465666122718,1
"Threshold Falcon (3,5)",1363,675,40.08597429399876,38.050380328894164,1.220133494463041,4,6,31.5,24.946381311971983,1
"Threshold Falcon (3,5)",1364,664,7.676582884219583,49.34149771663325,1.4305745957603,1,6,31.5,130.2662936207797,1
"Threshold Falcon (3,5)",1365,656,23.526562036573708,43.900100222352556,1.1146548099998566,2,6,31.5,42.50514794492409,1
"Threshold Falcon (3,5)",1366,689,12.202225192325635,46.30480432109794,1.4177820854931291,1,6,31.5,81.95226561045043,1
"Threshold Falcon (3,5)",1367,650,35.7161040317066,53.52736824971528,1.4053222064608086,4,6,31.5,27.998574511717752,1
"Threshold Falcon (3,5)",1368,660,9.433953692114601,50.52176487480644,1.3431812245527652,1,6,31.5,106.00009631548785,1
"Threshold Falcon (3,5)",1369,670,10.823500589897495,54.878087167149964,1.2652227623155543,1,6,31.5,92.39155037635292,1
"Threshold Falcon (3,5)",1370,669,20.684577133391265,65.95175282509047,1.486698795004124,2,6,31.5,48.345199109035335,1
"Threshold Falcon (3,5)",1371,694,9.429194043704246,62.004805732978674,1.6024817374297542,1,6,31.5,106.05360281748442,1
"Threshold Falcon (3,5)",1372,650,9.021611216369754,48.66259381313616,1.0025148955012457,1,6,31.5,110.84494510088126,1
"Threshold Falcon (3,5)",1373,670,25.319234948600204,52.071738472584244,1.3987706228445065,2,6,31.5,39.49566414743846,1
"Threshold Falcon (3,5)",1374,660,11.234545266456735,40.255534959622175,1.5131347337478371,1,6,31.5,89.0111683457029,1
"Threshold Falcon (3,5)",1375,645,12.197231468750896,47.92704228568427,1.5078969908008455,1,6,31.5,81.98581805731763,1
"Threshold Falcon (3,5)",1376,641,10.544451935836687,58.21318211058778,1.3960054672382292,1,6,31.5,94.83660280164685,1
"Threshold Falcon (3,5)",1377,685,23.456298230368766,52.20842846545541,1.527388184043253,2,6,31.5,42.632472957958235,1
"Threshold Falcon (3,5)",1378,650,8.633525994391086,44.26409661733875,1.478031334632141,1,6,31.5,115.82753102841953,1
"Threshold Falcon (3,5)",1379,683,21.973248458473627,65.20164156516971,1.4678849103578062,2,6,31.5,45.50988452571592,1
"Threshold Falcon (3,5)",1380,678,10.25710249370324,59.19295594165625,1.1013895808175462,1,6,31.5,97.49341986334764,1
"Threshold Falcon (3,5)",1381,673,9.623308695679155,61.22509426890967,1.366554758824973,1,6,31.5,103.91436372076456,1
"Threshold Falcon (3,5)",1382,675,9.528229354850069,53.95215676367556,1.255927956453334,1,6,31.5,104.95129396638411,1
"Threshold Falcon (3,5)",1383,678,19.055901415104188,58.33074548732056,1.5975608369913388,2,6,31.5,52.47718164659347,1
"Threshold Falcon (3,5)",1384,674,10.261161491465142,39.96500022722254,1.1869109464545091,1,6,31.5,97.45485448521235,1
"Threshold Falcon (3,5)",1385,666,9.67209920972909,53.50103425850145,1.294003372965283,1,6,31.5,103.39017190747047,1
"Threshold Falcon (3,5)",1386,672,39.38997038132234,50.036246559072715,1.4394938455108766,4,6,31.5,25.387173189502395,1
"Threshold Falcon (3,5)",1387,665,16.319059813118656,70.15513452615863,1.3820719169761329,2,6,31.5,61.27804000057126,1
"Threshold Falcon (3,5)",1388,656,22.482854531332194,36.878675887044054,1.476340818826565,2,6,31.5,44.47833786436665,1
"Threshold Falcon (3,5)",1389,682,24.984618993512917,39.17294302940994,1.1270965322564743,2,6,31.5,40.02462476052339,1
"Threshold Falcon (3,5)",1390,675,19.0654030927203,45.786227394794,1.6351904288003962,2,6,31.5,52.451028448584324,1
"Threshold Falcon (3,5)",1391,671,20.512905065938444,52.76973382653215,1.3170067297225905,2,6,31.5,48.74979905505896,1
"Threshold Falcon (3,5)",1392,670,9.886722474126278,57.68135127480066,1.0174245672993987,1,6,31.5,101.14575407745257,1
"Threshold Falcon (3,5)",1393,641,10.82598931348993,54.6386823485684,1.1684560441528644,1,6,31.5,92.37031102126906,1
"Threshold Falcon (3,5)",1394,656,17.572768961025847,61.24415377578227,1.3896499417471817,2,6,31.5,56.906228165741666,1
"Threshold Falcon (3,5)",1395,651,10.14405212703067,49.866978166806554,1.458403411098149,1,6,31.5,98.57993506710383,1
"Threshold Falcon (3,5)",1396,673,10.18020921270309,63.02867200658309,1.4044394601692998,1,6,31.5,98.2298083571974,1
"Threshold Falcon (3,5)",1397,662,11.500517676714084,65.24126333590807,1.160762705046639,1,6,31.5,86.95260753563912,1
"Threshold Falcon (3,5)",1398,663,8.505560617702757,49.50014930030483,1.73186079884066,1,6,31.5,117.57014557261331,1
"Threshold Falcon (3,5)",1399,666,13.074910321837633,47.301403711217795,1.3637585285073652,1,6,31.5,76.48236013747692,1
"Threshold Falcon (3,5)",1400,666,9.547846932886541,51.13252486569634,1.0074331612742087,1,6,31.5,104.73565475328334,1
"Threshold Falcon (3,5)",1401,683,22.911777377984716,51.01150773201803,0.6357604166821061,2,6,31.5,43.645675475219655,1
"Threshold Falcon (3,5)",1402,659,27.75334560282677,60.706173005098805,1.0003745807278106,3,6,31.5,36.03169197367494,1
"Threshold Falcon (3,5)",1403,685,7.642168239792065,42.052728273732804,1.4447671499767474,1,6,31.5,130.85291616495593,1
"Threshold Falcon (3,5)",1404,679,8.623834621953598,57.281378895474425,1.6739625143178567,1,6,31.5,115.95769675989743,1
"Threshold Falcon (3,5)",1405,650,10.616956311991864,44.61400957687158,1.0742340604921263,1,6,31.5,94.18895308728915,1
"Threshold Falcon (3,5)",1406,671,11.868522614949923,50.63244565914047,1.497756637091063,1,6,31.5,84.25648519558551,1
"Threshold Falcon (3,5)",1407,682,21.671044041638417,59.90412202307405,1.4267527933962507,2,6,31.5,46.14452345159813,1
"Threshold Falcon (3,5)",1408,668,9.089459091124976,56.37481204714315,1.4569261138645242,1,6,31.5,110.01754779626089,1
"Threshold Falcon (3,5)",1409,665,12.874726085589296,57.65737842151276,1.3732510100350468,1,6,31.5,77.67155536763627,1
"Threshold Falcon (3,5)",1410,680,23.861701479279667,48.0197881956549,1.373227145043385,2,6,31.5,41.90815985475097,1
"Threshold Falcon (3,5)",1411,677,25.298763270987425,57.42418991107825,1.5093234172106922,2,6,31.5,39.52762391143436,1
"Threshold Falcon (3,5)",1412,651,10.425600102945467,53.81033477464408,1.1829496556766,1,6,31.5,95.91773999824504,1
"Threshold Falcon (3,5)",1413,678,10.0732733005457,44.24916059145907,1.2831818153238703,1,6,31.5,99.27259691701474,1
"Threshold Falcon (3,5)",1414,676,18.479778501566354,48.905124494258246,1.4717652325669914,2,6,31.5,54.11320270506703,1
"Threshold Falcon (3,5)",1415,658,18.584263113177357,39.24368482360682,1.3056518547990386,2,6,31.5,53.80896696899109,1
"Threshold Falcon (3,5)",1416,650,9.873335098845628,46.11060169093781,1.4690309529880963,1,6,31.5,101.28289883698146,1
"Threshold Falcon (3,5)",1417,677,10.775786473188619,51.57838384685625,1.564773270902148,1,6,31.5,92.80065102330244,1
"Threshold Falcon (3,5)",1418,678,10.116043839626254,40.21473658466161,1.353390059031321,1,6,31.5,98.8528733023903,1
"Threshold Falcon (3,5)",1419,677,11.706355476150579,52.54355650388956,1.5249271041267052,1,6,31.5,85.42368306150496,1
"Threshold Falcon (3,5)",1420,680,11.494085705859625,54.619206980367736,1.4578485660149954,1,6,31.5,87.00126531075065,1
"Threshold Falcon (3,5)",1421,666,20.703485886166657,57.55500771953252,1.4910889854574476,2,6,31.5,48.30104483362219,1
"Threshold Falcon (3,5)",1422,664,19.408889411279056,48.71609603739372,1.317812404557644,2,6,31.5,51.522783133530126,1
"Threshold Falcon (3,5)",1423,673,10.1010432333951,44.59220473985485,1.0709328449653093,1,6,31.5,98.99967527055978,1
"Threshold Falcon (3,5)",1424,641,11.23904085868737,54.54395323121399,1.3219307791340036,1,6,31.5,88.97556406933394,1
"Threshold Falcon (3,5)",1425,681,11.390362059124062,44.518692773466995,1.601566164562453,1,6,31.5,87.79352182215898,1
"Threshold Falcon (3,5)",1426,674,7.877815326259036,50.56203878746782,1.4296141907018434,1,6,31.5,126.93874616058984,1
"Threshold Falcon (3,5)",1427,665,10.032795615689563,47.736950708520794,1.5376185901390014,1,6,31.5,99.67311587970279,1
"Threshold Falcon (3,5)",1428,676,9.880150979013672,48.32573430776509,1.0886319368814912,1,6,31.5,101.21302823449659,1
"Threshold Falcon (3,5)",1429,687,7.817648107263639,56.93704853526068,1.3495953662669682,1,6,31.5,127.9157089548283,1
"Threshold Falcon (3,5)",1430,672,9.191023800612644,50.74871341144964,1.2682144482289461,1,6,31.5,108.80180725169521,1
"Threshold Falcon (3,5)",1431,663,19.28614981254248,59.22258375592687,1.284437175052196,2,6,31.5,51.850680914531935,1
"Threshold Falcon (3,5)",1432,660,22.404468720700585,52.703010755137704,1.515436197390148,2,6,31.5,44.633952827279096,1
"Threshold Falcon (3,5)",1433,669,19.5213969057369,47.08032201466999,1.381893530519942,2,6,31.5,51.225842332324206,1
"Threshold Falcon (3,5)",1434,654,20.91762369374334,36.30555069548525,1.6595294502930278,2,6,31.5,47.80657758458048,1
"Threshold Falcon (3,5)",1435,678,22.674093669764858,49.76891733264417,1.0634678486070326,2,6,31.5,44.10319612172487,1
"Threshold Falcon (3,5)",1436,678,12.37138927574131,53.86863507461909,1.4271692872809945,1,6,31.5,80.83166552368297,1
"Threshold Falcon (3,5)",1437,673,9.52595219444465,50.45344946979639,1.7128727038903144,1,6,31.5,104.97638236975202,1
"Threshold Falcon (3,5)",1438,682,22.57121202073194,62.40496677901733,1.2669155271504287,2,6,31.5,44.304222523871886,1
"Threshold Falcon (3,5)",1439,664,10.780390508827098,52.72340460494434,1.5046732522936375,1,6,31.5,92.76101818215113,1
"Threshold Falcon (3,5)",1440,670,24.117361384320308,51.15534894540953,1.2217088730091328,2,6,31.5,41.46390577578446,1
"Threshold Falcon (3,5)",1441,688,20.47356334191597,60.99219449925303,1.0803326946746032,2,6,31.5,48.843476013414744,1
"Threshold Falcon (3,5)",1442,665,11.205937224457456,51.21275830082784,1.6122197888239223,1,6,31.5,89.2384081732544,1
"Threshold Falcon (3,5)",1443,671,17.86962753946052,63.547758219746925,1.259087408865478,2,6,31.5,55.96087538991816,1
"Threshold Falcon (3,5)",1444,675,10.986447371251792,50.61001564461097,1.478161991795442,1,6,31.5,91.02123427239067,1
"Threshold Falcon (3,5)",1445,669,11.207928000422365,56.876946120754965,1.7338612394982325,1,6,31.5,89.22255745774915,1
"Threshold Falcon (3,5)",1446,656,17.218685720771784,46.58559032012696,1.3099601883709617,2,6,31.5,58.076441850242304,1
"Threshold Falcon (3,5)",1447,649,19.09637815878354,77.32762480810928,1.410481330915964,2,6,31.5,52.36595084602687,1
"Threshold Falcon (3,5)",1448,687,10.916303748491565,30.141395691288057,1.776148694228318,1,6,31.5,91.60609882609596,1
"Threshold Falcon (3,5)",1449,666,12.353708035499182,57.94862678587174,1.369689083659273,1,6,31.5,80.94735581628083,1
"Threshold Falcon (3,5)",1450,660,20.629529316499983,36.67395885633063,1.422116699649804,2,6,31.5,48.47420339349073,1
"Threshold Falcon (3,5)",1451,671,7.945864644198125,56.029240940949364,1.0742163964608897,1,6,31.5,125.85162783136198,1
"Threshold Falcon (3,5)",1452,671,21.032581210382773,40.71977102130983,1.1653588178628127,2,6,31.5,47.5452817700924,1
"Threshold Falcon (3,5)",1453,677,23.95515076456565,46.81718648783723,1.084843983579638,2,6,31.5,41.7446756995241,1
"Threshold Falcon (3,5)",1454,670,38.44829899418782,47.210114697326595,1.553160484003195,4,6,31.5,26.008952961772604,1
"Threshold Falcon (3,5)",1455,655,9.21989896087083,56.96801063267012,1.5255301260099676,1,6,31.5,108.46105843935938,1
"Threshold Falcon (3,5)",1456,645,23.67526583927872,64.20152332027298,1.1387135047755388,2,6,31.5,42.238174083812766,1
"Threshold Falcon (3,5)",1457,698,11.76711864537929,55.959957671090535,1.3253712701538853,1,6,31.5,84.98257136148447,1
"Threshold Falcon (3,5)",1458,645,23.335387685581082,39.56371948471838,1.2489358880896622,2,6,31.5,42.8533698892819,1
"Threshold Falcon (3,5)",1459,679,21.971472294101616,51.53777658865967,1.3865685443759428,2,6,31.5,45.513563525210664,1
"Threshold Falcon (3,5)",1460,642,11.694194176602991,48.91515205821171,1.1476516644243882,1,6,31.5,85.5125188532218,1
"Threshold Falcon (3,5)",1461,651,10.031102829106436,58.20870107339453,1.4641192214765075,1,6,31.5,99.68993609539933,1
"Threshold Falcon (3,5)",1462,685,10.469568089964403,46.194474627436385,1.3405945241429784,1,6,31.5,95.51492395933212,1
"Threshold Falcon (3,5)",1463,654,11.317325874079092,38.534757512367584,1.3858986028137916,1,6,31.5,88.36009593842074,1
"Threshold Falcon (3,5)",1464,687,18.59195332784439,45.325752096733,1.47857560280288,2,6,31.5,53.78670989359369,1
"Threshold Falcon (3,5)",1465,653,10.30846635535909,54.708205714442144,1.191167274496064,1,6,31.5,97.007640664232,1
"Threshold Falcon (3,5)",1466,657,11.388982367601281,44.95882627240499,1.5556273856912026,1,6,31.5,87.80415736218384,1
"Threshold Falcon (3,5)",1467,667,9.704839353379116,39.5487213577278,1.2952266642825006,1,6,31.5,103.04137591435877,1
"Threshold Falcon (3,5)",1468,655,9.38065572957267,56.74947782546073,0.9561613735222709,1,6,31.5,106.60235582971922,1
"Threshold Falcon (3,5)",1469,648,9.392801418906746,56.23372889612173,1.287372129762896,1,6,31.5,106.46450993705696,1
